Meas, V1, V2, V3, V4
251, 0.010326881, 0.038096421, -0.008264722, 0.030830390
252, 0.007083511, 0.000712035, 0.021078095, 0.043029875
253, 0.003161756, 0.016296438, -0.009757668, 0.017247553
254, 0.012381148, 0.034267804, 0.008284927, 0.019645780
255, 0.035188321, 0.026588020, 0.028365007, 0.003292558
256, 0.045806329, 0.042880400, 0.019116896, 0.032644531
257, 0.025055332, 0.019639461, 0.024733466, 0.037645883
258, 0.023666088, 0.028538600, 0.034182835, 0.042029245
259, -0.000255673, 0.039182703, -0.009439141, 0.030416192
260, -0.007671526, 0.035445533, -0.014230139, 0.004713513
261, 0.042458961, 0.026938234, 0.046968620, 0.009236996
262, 0.031573924, -0.009148051, 0.027086302, -0.007625189
263, 0.036012119, 0.034917939, 0.007605195, -0.001213247
264, 0.003839145, 0.004775687, -0.003718434, 0.008788200
265, -0.006539743, 0.013899331, 0.013389090, 0.003416354
266, -0.006984324, 0.028887041, 0.010177193, 0.024868268
267, 0.019296475, 0.031174615, 0.039287402, 0.019516525
268, -0.006562395, 0.029358637, -0.018143827, -0.010310400
269, 0.004448667, 0.018858332, 0.015507162, 0.001067535
270, -0.001891763, 0.018536299, 0.002743559, -0.003612627
271, 0.019825557, 0.001062913, 0.020140488, 0.029027000
272, 0.029213938, 0.022077492, 0.043870597, 0.022335737
273, 0.014859291, 0.044418590, 0.038871351, 0.003035696
274, -0.003257666, 0.032120540, 0.032040818, 0.033163791
275, 0.011677990, 0.001112196, -0.004303558, 0.016287936
276, 0.001129632, 0.024347998, 0.036006759, 0.010174957
277, 0.026429092, -0.001346471, 0.037115431, 0.016625190
278, -0.009997755, 0.002077410, 0.043622034, 0.044584670
279, -0.004704431, 0.008069220, 0.010806206, 0.033149643
280, 0.000051242, 0.001577373, 0.034925681, 0.006186923
281, 0.023524645, -0.002042268, 0.037511049, 0.029405560
282, -0.008738288, 0.036127422, 0.044346949, 0.008187227
283, -0.009090108, 0.038582225, 0.032974671, 0.011538039
